stop_id,stop_code,stop_name,tts_stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding,platform_code
40016,40016.0,22Nd Ave Sw & 23Rd Ave Sw,22nd Avenue Southwest and 23rd Avenue Southwest,,47.5611649,-122.361496,1,,0.0,,America/Los_Angeles,2.0,
40018,40018.0,22Nd Ave Sw & 23Rd Ave Sw,22nd Avenue Southwest and 23rd Avenue Southwest,,47.5607185,-122.361382,1,,0.0,,America/Los_Angeles,2.0,
40020,40020.0,Sw Oregon St & Delridge Way Sw,Southwest Oregon Street and Delridge Way Southwest,,47.5628319,-122.363037,1,,0.0,,America/Los_Angeles,1.0,
40030,40030.0,N Northgate Way & Stone Ave N,North Northgate Way and Stone Avenue North,,47.7051163,-122.341866,1,,0.0,,America/Los_Angeles,1.0,
40032,40032.0,N 105Th St & Aurora Ave N,North One Hundred Fifth Street and Aurora Avenue North,,47.7051239,-122.345596,1,,0.0,,America/Los_Angeles,1.0,
40035,40035.0,N 105Th St & Fremont Ave N,North One Hundred Fifth Street and Fremont Avenue North,,47.7051392,-122.350388,1,,0.0,,America/Los_Angeles,1.0,
40038,40038.0,N 105Th St & Greenwood Ave N,North One Hundred Fifth Street and Greenwood Avenue North,,47.7051582,-122.35524,1,,0.0,,America/Los_Angeles,1.0,
40040,40040.0,Holman Rd Nw & 3Rd Ave Nw,Holman Road Northwest and Third Avenue Northwest,,47.7023163,-122.361069,1,,0.0,,America/Los_Angeles,1.0,
40042,40042.0,Holman Rd Nw & 7Th Ave Nw,Holman Road Northwest and Seventh Avenue Northwest,,47.7003021,-122.365059,1,,0.0,,America/Los_Angeles,1.0,
40044,40044.0,Holman Rd Nw & 9Th Ave Nw,Holman Road Northwest and 9th Avenue Northwest,,47.6982841,-122.369019,1,,0.0,,America/Los_Angeles,1.0,
40046,40046.0,Holman Rd Nw & 13Th Ave Nw,Holman Road Northwest and 13th Avenue Northwest,,47.6962395,-122.373177,1,,0.0,,America/Los_Angeles,1.0,
40049,40049.0,Holman Rd Nw & Mary Ave Nw,Holman Road Northwest and Mary Avenue Northwest,,47.6945457,-122.375755,1,,0.0,,America/Los_Angeles,1.0,
40050,40050.0,Holman Rd Nw & Mary Ave Nw,Holman Road Northwest and Mary Avenue Northwest,,47.6947517,-122.37529,1,,0.0,,America/Los_Angeles,1.0,
40052,40052.0,Holman Rd Nw & 13Th Ave Nw,Holman Road Northwest and 13th Avenue Northwest,,47.6964073,-122.372314,1,,0.0,,America/Los_Angeles,1.0,
40054,40054.0,Holman Rd Nw & 9Th Ave Nw,Holman Road Northwest and 9th Avenue Northwest,,47.6984406,-122.368393,1,,0.0,,America/Los_Angeles,1.0,
40056,40056.0,Holman Rd Nw & 7Th Ave Nw,Holman Road Northwest and Seventh Avenue Northwest,,47.7004395,-122.364441,1,,0.0,,America/Los_Angeles,1.0,
40058,40058.0,Holman Rd Nw & 3Rd Ave Nw,Holman Road Northwest and Third Avenue Northwest,,47.7024956,-122.36039,1,,0.0,,America/Los_Angeles,1.0,
40060,40060.0,Holman Rd N & Greenwood Ave N,Holman Road North and Greenwood Avenue North,,47.7046585,-122.356094,1,,0.0,,America/Los_Angeles,1.0,
40065,40065.0,N 105Th St & Fremont Ave N,North One Hundred Fifth Street and Fremont Avenue North,,47.7050056,-122.34977,1,,0.0,,America/Los_Angeles,1.0,
40068,40068.0,N Northgate Way & Aurora Ave N,North Northgate Way and Aurora Avenue North,,47.7049789,-122.34417,1,,0.0,,America/Los_Angeles,1.0,
40070,40070.0,N Northgate Way & Stone Ave N,North Northgate Way and Stone Avenue North,,47.7049751,-122.341675,1,,0.0,,America/Los_Angeles,1.0,
40073,40073.0,Gilman Ave W & W Emerson Pl,Gilman Avenue West and West Emerson Place,,47.6557045,-122.386139,1,,0.0,,America/Los_Angeles,1.0,
40077,40077.0,Gilman Ave W & 23Rd Ave W,Gilman Avenue West and 23rd Avenue West,,47.6551552,-122.385712,1,,0.0,,America/Los_Angeles,1.0,
40078,40078.0,Thorndyke Ave W & W Blaine St,Thorndyke Avenue West and West Blaine Street,,47.6347923,-122.391106,1,,0.0,,America/Los_Angeles,1.0,
40093,40093.0,Ne Sunset Blvd & Union Ave Ne,Northeast Sunset Boulevard and Union Avenue Northeast,,47.5036125,-122.163391,24,,0.0,,America/Los_Angeles,1.0,
40097,40097.0,Duvall Ave Ne & Ne Sunset Blvd,Duvall Avenue Northeast and Northeast Sunset Boulevard,,47.5062637,-122.156357,24,,0.0,,America/Los_Angeles,1.0,
4010,4010.0,Taylor Ave N & Lee St,Taylor Avenue North and Lee Street,,47.6310921,-122.346375,1,,0.0,,America/Los_Angeles,1.0,
40101,40101.0,Duvall Ave Ne & Ne 21St St,Duvall Avenue Northeast and Northeast 21st Street,,47.5112495,-122.155853,24,,0.0,,America/Los_Angeles,1.0,
40103,40103.0,Duvall Ave Ne & Ne 23Rd St,Duvall Avenue Northeast and Northeast 23rd Street,,47.5117645,-122.155998,24,,0.0,,America/Los_Angeles,1.0,
40125,40125.0,Ne Sunset Blvd & Duvall Ave Ne,Northeast Sunset Boulevard and Duvall Avenue Northeast,,47.5056,-122.157204,24,,0.0,,America/Los_Angeles,1.0,
4020,4020.0,Taylor Ave N & Prospect St,Taylor Avenue North and Prospect Street,,47.6289711,-122.346344,1,,0.0,,America/Los_Angeles,1.0,
4040,4040.0,5Th Ave N & Valley St,5th Avenue North and Valley Street,,47.6259346,-122.347656,1,,0.0,,America/Los_Angeles,1.0,
4050,4050.0,5Th Ave N & Republican St,5th Avenue North and Republican Street,,47.6236115,-122.347672,1,,0.0,,America/Los_Angeles,1.0,
4070,4070.0,5Th Ave N & Broad St,5th Avenue North and Broad Street,,47.6212883,-122.34771,1,,0.0,,America/Los_Angeles,1.0,
4080,4080.0,5Th Ave N & Denny Way,5th Avenue North and Denny Way,,47.6192131,-122.347725,1,,0.0,,America/Los_Angeles,1.0,
40801,40801.0,East Marginal Way S & S Lucile St,East Marginal Way South and South Lucile Street,,47.5536842,-122.336975,1,,0.0,,America/Los_Angeles,2.0,
40802,40802.0,East Marginal Way S & S Hudson St,East Marginal Way South and South Hudson Street,,47.5576897,-122.339066,1,,0.0,,America/Los_Angeles,1.0,
40804,40804.0,East Marginal Way S & S Alaska St,East Marginal Way South and South Alaska Street,,47.5599213,-122.339279,1,,0.0,,America/Los_Angeles,1.0,
40806,40806.0,East Marginal Way S & Diagonal Ave S,East Marginal Way South and Diagonal Avenue South,,47.5628624,-122.339203,1,,0.0,,America/Los_Angeles,1.0,
40807,40807.0,East Marginal Way S & S Idaho St,East Marginal Way South and South Idaho Street,,47.5645561,-122.339211,1,,0.0,,America/Los_Angeles,1.0,
40811,40811.0,S 144Th St & Macadam Rd S,South One Hundred Forty Fourth Street and Macadam Road South,,47.4741135,-122.270378,24,,0.0,,America/Los_Angeles,1.0,
40812,40812.0,S 144Th St & 46Th Ave S,South One Hundred Forty Fourth Street and 46th Avenue South,,47.4741707,-122.275299,24,,0.0,,America/Los_Angeles,1.0,
40813,40813.0,S 144Th St & 42Nd Ave S,South One Hundred Forty Fourth Street and 42nd Avenue South,,47.474247,-122.280884,24,,0.0,,America/Los_Angeles,1.0,
40823,40823.0,Macadam Rd S & Southcenter Blvd,Macadam Road South and Southcenter Boulevard,,47.4651108,-122.262321,24,,0.0,,America/Los_Angeles,1.0,
40825,40825.0,Macadam Rd S & S 152Nd St,Macadam Road South and South One Hundred Fifty Second Street,,47.4665298,-122.265953,24,,0.0,,America/Los_Angeles,1.0,
40826,40826.0,Macadam Rd S & S 150Th St,Macadam Road South and South One Hundred Fiftieth Street,,47.4685364,-122.266701,24,,0.0,,America/Los_Angeles,1.0,
40828,40828.0,53Rd Ave S & S 144Th St,53rd Avenue South and South One Hundred Forty Fourth Street,,47.4739952,-122.267715,24,,0.0,,America/Los_Angeles,1.0,
40871,40871.0,Corson Ave S & S Willow St,Corson Avenue South and South Willow Street,,47.541729,-122.323204,1,,0.0,,America/Los_Angeles,1.0,
40873,40873.0,Corson Ave S & S Warsaw St,Corson Avenue South and South Warsaw Street,,47.545208,-122.322083,1,,0.0,,America/Los_Angeles,1.0,
40876,40876.0,S Bailey St & Carleton Ave S,South Bailey Street and Carleton Avenue South,,47.5473671,-122.319695,1,,0.0,,America/Los_Angeles,1.0,
40880,40880.0,13Th Ave S & S Bailey St,13th Avenue South and South Bailey Street,,47.5482674,-122.315994,1,,0.0,,America/Los_Angeles,1.0,
40881,40881.0,Airport Way S & S Vale St,Airport Way South and South Vale Street,,47.5494614,-122.317001,1,,0.0,,America/Los_Angeles,1.0,
40882,40882.0,Airport Way S & S Doris St,Airport Way South and South Doris Street,,47.5504532,-122.317986,1,,0.0,,America/Los_Angeles,1.0,
40885,40885.0,Airport Way S & Corson Ave S,Airport Way South and Corson Avenue South,,47.5523872,-122.319939,1,,0.0,,America/Los_Angeles,1.0,
40890,40890.0,Airport Way S & S Edmunds St,Airport Way South and South Edmunds Street,,47.5599518,-122.323166,1,,0.0,,America/Los_Angeles,1.0,
40892,40892.0,Airport Way S & S Alaska St,Airport Way South and South Alaska Street,,47.5616684,-122.322983,1,,0.0,,America/Los_Angeles,1.0,
40894,40894.0,Airport Way S & S Industrial Way,Airport Way South and South Industrial Way,,47.5640221,-122.322754,1,,0.0,,America/Los_Angeles,1.0,
40896,40896.0,Airport Way S & S Adams St,Airport Way South and South Adams Street,,47.5666084,-122.322578,1,,0.0,,America/Los_Angeles,1.0,
40898,40898.0,Airport Way S & S Andover St,Airport Way South and South Andover Street,,47.5683212,-122.322578,1,,0.0,,America/Los_Angeles,1.0,
40900,40900.0,Airport Way S & S Charlestown St,Airport Way South and South Charlestown Street,,47.570076,-122.322617,1,,0.0,,America/Los_Angeles,1.0,
40999,40999.0,Airport Way S & S Spokane St,Airport Way South and South Spokane Street,,47.5710564,-122.322647,1,,0.0,,America/Los_Angeles,1.0,
41000,41000.0,Airport Way S & S Bradford St,Airport Way South and South Bradford Street,,47.5687103,-122.322792,1,,0.0,,America/Los_Angeles,1.0,
41010,41010.0,Airport Way S & S Dakota St,Airport Way South and South Dakota Street,,47.5666008,-122.322777,1,,0.0,,America/Los_Angeles,1.0,
41020,41020.0,Airport Way S & S Industrial Way,Airport Way South and South Industrial Way,,47.5639,-122.32296,1,,0.0,,America/Los_Angeles,1.0,
41030,41030.0,Airport Way S & S Snoqualmie St,Airport Way South and South Snoqualmie Street,,47.5615807,-122.323189,1,,0.0,,America/Los_Angeles,2.0,
41040,41040.0,Airport Way S & S Edmunds St,Airport Way South and South Edmunds Street,,47.559597,-122.323364,1,,0.0,,America/Los_Angeles,2.0,
41060,41060.0,Airport Way S & S Lucile St,Airport Way South and South Lucile Street,,47.5530243,-122.320801,1,,0.0,,America/Los_Angeles,1.0,
41080,41080.0,Airport Way S & S Doris St,Airport Way South and South Doris Street,,47.5498772,-122.317657,1,,0.0,,America/Los_Angeles,1.0,
41119,41119.0,42Nd Ave S & S 144Th St,42nd Avenue South and South One Hundred Forty Fourth Street,,47.4739914,-122.281059,24,,0.0,,America/Los_Angeles,1.0,
41121,41121.0,Military Rd S & S 128Th St,Military Road South and South One Hundred Twenty Eighth Street,,47.4884872,-122.297234,24,,0.0,,America/Los_Angeles,1.0,
41122,41122.0,Military Rd S & S 130Th Pl,Military Road South and South 130th Place,,47.4864311,-122.296455,24,,0.0,,America/Los_Angeles,1.0,
41123,41123.0,Military Rd S & S 133Rd St,Military Road South and South 133rd Street,,47.4839821,-122.295692,24,,0.0,,America/Los_Angeles,1.0,
41124,41124.0,Military Rd S & S 135Th St,Military Road South and South 135th Street,,47.4821014,-122.295174,24,,0.0,,America/Los_Angeles,1.0,
41125,41125.0,Military Rd S & S 138Th St,Military Road South and South One Hundred Thirty Eighth Street,,47.4796371,-122.294487,24,,0.0,,America/Los_Angeles,1.0,
41126,41126.0,Military Rd S & S 140Th St,Military Road South and South One Hundred Fortieth Street,,47.4778786,-122.293495,24,,0.0,,America/Los_Angeles,1.0,
41128,41128.0,S 144Th St & Pacific Hwy S,South One Hundred Forty Fourth Street and Pacific Highway South,,47.4741859,-122.286102,24,,0.0,,America/Los_Angeles,1.0,
41131,41131.0,S 144Th St & 37Th Ave S,South One Hundred Forty Fourth Street and 37th Avenue South,,47.4743385,-122.28698,24,,0.0,,America/Los_Angeles,1.0,
41134,41134.0,Military Rd S & S 140Th St,Military Road South and South One Hundred Fortieth Street,,47.4782143,-122.293465,24,,0.0,,America/Los_Angeles,1.0,
41135,41135.0,Military Rd S & S 138Th St,Military Road South and South One Hundred Thirty Eighth Street,,47.4797554,-122.294342,24,,0.0,,America/Los_Angeles,1.0,
41136,41136.0,Military Rd S & S 135Th St,Military Road South and South 135th Street,,47.4827003,-122.295105,24,,0.0,,America/Los_Angeles,1.0,
41137,41137.0,Military Rd S & S 133Rd St,Military Road South and South 133rd Street,,47.4845276,-122.295654,24,,0.0,,America/Los_Angeles,1.0,
41138,41138.0,Military Rd S & S 130Th Pl,Military Road South and South 130th Place,,47.4866295,-122.296303,24,,0.0,,America/Los_Angeles,1.0,
41237,41237.0,S 144Th St & 51St Ave S,South One Hundred Forty Fourth Street and 51st Avenue South,,47.4739799,-122.270668,24,,0.0,,America/Los_Angeles,1.0,
41247,41247.0,S 144Th St & 53Rd Ave S,South One Hundred Forty Fourth Street and 53rd Avenue South,,47.4739723,-122.268204,24,,0.0,,America/Los_Angeles,1.0,
41248,41248.0,Macadam Rd S & S 150Th St,Macadam Road South and South One Hundred Fiftieth Street,,47.4681473,-122.266884,24,,0.0,,America/Los_Angeles,1.0,
41251,41251.0,Macadam Rd S & Southcenter Blvd,Macadam Road South and Southcenter Boulevard,,47.4648209,-122.262032,24,,0.0,,America/Los_Angeles,1.0,
41255,41255.0,3Rd Ave W & W Cremona St,3rd Avenue West and West Cremona Street,,47.6488304,-122.360985,1,,0.0,,America/Los_Angeles,1.0,
41270,41270.0,3Rd Ave W & W Fulton St,3rd Avenue West and West Fulton Street,,47.6454697,-122.361,1,,0.0,,America/Los_Angeles,1.0,
41280,41280.0,3Rd Ave W & W Raye St,3rd Avenue West and West Raye Street,,47.6430664,-122.361031,1,,0.0,,America/Los_Angeles,1.0,
41290,41290.0,3Rd Ave W & W Smith St,3rd Avenue West and West Smith Street,,47.6415901,-122.361031,1,,0.0,,America/Los_Angeles,1.0,
41300,41300.0,3Rd Ave W & W Mcgraw St,3rd Avenue West and West Mcgraw Street,,47.6398392,-122.361046,1,,0.0,,America/Los_Angeles,1.0,
41320,41320.0,Queen Anne Ave N & W Garfield St,Queen Anne Avenue North and West Garfield Street,,47.6335716,-122.357094,1,,0.0,,America/Los_Angeles,1.0,
41340,41340.0,W Mcgraw St & Queen Anne Ave N,West Mcgraw Street and Queen Anne Avenue North,,47.6396561,-122.357246,1,,0.0,,America/Los_Angeles,1.0,
41350,41350.0,W Mcgraw St & 3Rd Ave W,West Mcgraw Street and Third Avenue West,,47.6396561,-122.360649,1,,0.0,,America/Los_Angeles,1.0,
41360,41360.0,3Rd Ave W & W Smith St,3rd Avenue West and West Smith Street,,47.641304,-122.360825,1,,0.0,,America/Los_Angeles,1.0,
41370,41370.0,3Rd Ave W & W Raye St,3rd Avenue West and West Raye Street,,47.643425,-122.360786,1,,0.0,,America/Los_Angeles,1.0,
41380,41380.0,3Rd Ave W & W Armour St,3rd Avenue West and West Armour Street,,47.6453362,-122.360786,1,,0.0,,America/Los_Angeles,1.0,
41390,41390.0,3Rd Ave W & W Dravus St,3rd Avenue West and West Dravus Street,,47.6490974,-122.360786,1,,0.0,,America/Los_Angeles,1.0,
41430,41430.0,Nw 85Th St & 8Th Ave Nw,Northwest 85th Street and Eighth Avenue Northwest,,47.6905861,-122.365471,1,,0.0,,America/Los_Angeles,1.0,
41450,41450.0,N 85Th St & Greenwood Ave N,North 85th Street and Greenwood Avenue North,,47.6906662,-122.355675,1,,0.0,,America/Los_Angeles,1.0,
41740,41740.0,13Th Ave S & S Bailey St,13th Avenue South and South Bailey Street,,47.5475731,-122.316208,1,,0.0,,America/Los_Angeles,1.0,
41750,41750.0,S Albro Pl & Stanley Ave S,South Albro Place and Stanley Avenue South,,47.5468559,-122.315018,1,,0.0,,America/Los_Angeles,1.0,
41760,41760.0,Swift Ave S & 16Th Ave S,Southwestift Avenue South and 16th Avenue South,,47.549736,-122.312546,1,,0.0,,America/Los_Angeles,1.0,
41780,41780.0,15Th Ave S & S Lucile St,15th Avenue South and South Lucile Street,,47.5537033,-122.31337,1,,0.0,,America/Los_Angeles,1.0,
41800,41800.0,15Th Ave S & S Pearl St,15th Avenue South and South Pearl Street,,47.5558434,-122.313354,1,,0.0,,America/Los_Angeles,1.0,
41805,41805.0,15Th Ave S & S Shelton St,15th Avenue South and South Shelton Street,,47.5581665,-122.313339,1,,0.0,,America/Los_Angeles,1.0,
41819,41819.0,15Th Ave S & S Angeline St,15th Avenue South and South Angeline Street,,47.5608025,-122.313316,1,,0.0,,America/Los_Angeles,1.0,
41830,41830.0,15Th Ave S & S Oregon St,15th Avenue South and South Oregon Street,,47.5633698,-122.313408,1,,0.0,,America/Los_Angeles,1.0,
41850,41850.0,15Th Ave S & S Spokane St,15th Avenue South and South Spokane Street,,47.5718193,-122.313316,1,,0.0,,America/Los_Angeles,1.0,
41870,41870.0,15Th Ave S & S Hanford St,15th Avenue South and South Hanford Street,,47.5752831,-122.313286,1,,0.0,,America/Los_Angeles,1.0,
41880,41880.0,15Th Ave S & S Stevens St,15th Avenue South and South Stevens Street,,47.5771599,-122.313271,1,,0.0,,America/Los_Angeles,1.0,
41890,41890.0,S Lander St & 15Th Ave S,South Lander Street and 15th Avenue South,,47.5793991,-122.312805,1,,0.0,,America/Los_Angeles,1.0,
41900,41900.0,12Th Ave S & S Jackson St,12th Avenue South and South Jackson Street,,47.5994377,-122.317108,1,,0.0,,America/Los_Angeles,1.0,
41902,41902.0,Boren Ave & E Yesler Way,Boren Avenue and East Yesler Way,,47.6019592,-122.31797,1,,0.0,,America/Los_Angeles,1.0,
41904,41904.0,Broadway & Terrace St,Broadway and Terrace Street,,47.6054497,-122.320648,1,,0.0,,America/Los_Angeles,1.0,
41908,41908.0,Broadway & Marion,Broadway and Marion,,47.6099854,-122.320663,1,,0.0,,America/Los_Angeles,1.0,
41930,41930.0,9Th Ave & Alder St,9th Avenue and Alder Street,,47.6040382,-122.323242,1,,0.0,,America/Los_Angeles,1.0,
41940,41940.0,9Th Ave & James St,9th Avenue and James Street,,47.6060219,-122.325058,1,,0.0,,America/Los_Angeles,1.0,
41950,41950.0,9Th Ave & Columbia St,9th Avenue and Columbia Street,,47.6072083,-122.326141,1,,0.0,,America/Los_Angeles,1.0,
41955,41955.0,9Th Ave & Spring St,9th Avenue and Spring Street,,47.6089897,-122.327782,1,,0.0,,America/Los_Angeles,1.0,
41965,41965.0,Broadway & E Union St,Broadway and East Union Street,,47.612896,-122.320679,1,,0.0,,America/Los_Angeles,1.0,
41970,41970.0,Broadway & Pike-Pine,Broadway and Pike Slash Pine,,47.6151657,-122.320702,1,,0.0,,America/Los_Angeles,1.0,
41980,41980.0,Broadway & Pike-Pine,Broadway and Pike Slash Pine,,47.6141396,-122.320885,1,,0.0,,America/Los_Angeles,1.0,
41981,41981.0,9Th Ave & Spring St,9th Avenue and Spring Street,,47.6092567,-122.328255,1,,0.0,,America/Los_Angeles,1.0,
41982,41982.0,Broadway & E Union St,Broadway and East Union Street,,47.6127129,-122.320885,1,,0.0,,America/Los_Angeles,1.0,
41986,41986.0,Broadway & Marion,Broadway and Marion,,47.609745,-122.320869,1,,0.0,,America/Los_Angeles,1.0,
41987,41987.0,Broadway & Terrace St,Broadway and Terrace Street,,47.6055832,-122.320854,1,,0.0,,America/Los_Angeles,1.0,
41988,41988.0,Broadway & Terrace St,Broadway and Terrace Street,,47.604641,-122.320854,1,,0.0,,America/Los_Angeles,1.0,
41989,41989.0,Boren Ave & E Yesler Way,Boren Avenue and East Yesler Way,,47.601963,-122.31823,1,,0.0,,America/Los_Angeles,1.0,
41990,41990.0,9Th Ave & Marion St,9th Avenue and Marion Street,,47.6074333,-122.326591,1,,0.0,,America/Los_Angeles,1.0,
420,420.0,3Rd Ave & Virginia St,3rd Avenue and Virginia Street,,47.6124382,-122.34111,21,,0.0,,America/Los_Angeles,1.0,
4200,4200.0,Cedar St & Denny Way,Cedar Street and Denny Way,,47.6185303,-122.347519,1,,0.0,,America/Los_Angeles,1.0,
42000,42000.0,9Th Ave & Cherry St,9th Avenue and Cherry Street,,47.6060905,-122.325363,1,,0.0,,America/Los_Angeles,1.0,
42010,42010.0,9Th Ave & Alder St,9th Avenue and Alder Street,,47.6034737,-122.322968,1,,0.0,,America/Los_Angeles,1.0,
42048,42048.0,15Th Ave S & S Stevens St,15th Avenue South and South Stevens Street,,47.5766754,-122.313477,1,,0.0,,America/Los_Angeles,1.0,
42050,42050.0,15Th Ave S & S Hanford St,15th Avenue South and South Hanford Street,,47.5748978,-122.313492,1,,0.0,,America/Los_Angeles,1.0,
42070,42070.0,15Th Ave S & S Spokane St,15th Avenue South and South Spokane Street,,47.571434,-122.313515,1,,0.0,,America/Los_Angeles,1.0,
42080,42080.0,15Th Ave S & S Oregon St,15th Avenue South and South Oregon Street,,47.5630989,-122.313614,1,,0.0,,America/Los_Angeles,1.0,
42091,42091.0,15Th Ave S & S Angeline St,15th Avenue South and South Angeline Street,,47.5607033,-122.313515,1,,0.0,,America/Los_Angeles,1.0,
42105,42105.0,15Th Ave S & S Shelton St,15th Avenue South and South Shelton Street,,47.5576782,-122.313545,1,,0.0,,America/Los_Angeles,1.0,
42120,42120.0,15Th Ave S & S Dawson St,15th Avenue South and South Dawson Street,,47.5554123,-122.31356,1,,0.0,,America/Los_Angeles,1.0,
42130,42130.0,15Th Ave S & S Lucile St,15th Avenue South and South Lucile Street,,47.5531693,-122.313583,1,,0.0,,America/Los_Angeles,1.0,
42140,42140.0,15Th Ave S & S Orcas St,15th Avenue South and South Orcas Street,,47.551609,-122.313583,1,,0.0,,America/Los_Angeles,1.0,
4220,4220.0,5Th Ave N & Broad St,5th Avenue North and Broad Street,,47.6213036,-122.347504,1,,0.0,,America/Los_Angeles,1.0,
42200,42200.0,Military Rd S & S 286Th Pl,Military Road South and South Two Hundred Eighty Sixth Place,,47.3449249,-122.301537,24,,0.0,,America/Los_Angeles,1.0,
42210,42210.0,Military Rd S & S 282Nd St,Military Road South and South Two Hundred Eighty Second Street,,47.3490219,-122.299118,24,,0.0,,America/Los_Angeles,1.0,
42240,42240.0,Military Rd S & S 282Nd St,Military Road South and South Two Hundred Eighty Second Street,,47.3490295,-122.299355,24,,0.0,,America/Los_Angeles,1.0,
42250,42250.0,Military Rd S & S 286Th Pl,Military Road South and South Two Hundred Eighty Sixth Place,,47.3447113,-122.301689,24,,0.0,,America/Los_Angeles,1.0,
4230,4230.0,5Th Ave N & Republican St,5th Avenue North and Republican Street,,47.6235886,-122.347466,1,,0.0,,America/Los_Angeles,1.0,
42351,42351.0,Sw 356Th St & 18Th Ave Sw,Southwest Three Hundred Fifty Sixth Street and 18th Avenue Southwest,,47.2825584,-122.35701,24,,0.0,,America/Los_Angeles,1.0,
42358,42358.0,21St Ave Sw & Sw 344Th St,21st Avenue Southwest and Southwest 344th Street,,47.2938576,-122.360863,24,,0.0,,America/Los_Angeles,1.0,
42370,42370.0,21St Ave Sw & Sw 338Th St,21st Avenue Southwest and Southwest 338th Street,,47.2983437,-122.360825,24,,0.0,,America/Los_Angeles,1.0,
42380,42380.0,21St Ave Sw & Sw 336Th St,21st Avenue Southwest and Southwest 336th Street,,47.3014107,-122.360794,24,,0.0,,America/Los_Angeles,1.0,
42390,42390.0,21St Ave Sw & Sw 334Th St,21st Avenue Southwest and Southwest 334th Street,,47.3031883,-122.360809,24,,0.0,,America/Los_Angeles,1.0,
42400,42400.0,21St Ave Sw & Sw 330Th St,21st Avenue Southwest and Southwest 330th Street,,47.3057594,-122.360825,24,,0.0,,America/Los_Angeles,1.0,
42420,42420.0,21St Ave Sw & Sw 325Th Pl,21st Avenue Southwest and Southwest 325th Place,,47.3103371,-122.36084,24,,0.0,,America/Los_Angeles,1.0,
4245,4245.0,Valley St & Taylor Ave N,Valley Street and Taylor Avenue North,,47.6261978,-122.346619,1,,0.0,,America/Los_Angeles,1.0,
42500,42500.0,21St Ave Sw & Sw 320Th St,21st Avenue Southwest and Southwest 320th Street,,47.3147507,-122.361053,24,,0.0,,America/Los_Angeles,1.0,
42520,42520.0,21St Ave Sw & Sw 325Th Pl,21st Avenue Southwest and Southwest 325th Place,,47.3099785,-122.361031,24,,0.0,,America/Los_Angeles,1.0,
42540,42540.0,21St Ave Sw & Sw 330Th St,21st Avenue Southwest and Southwest 330th Street,,47.3056831,-122.361015,24,,0.0,,America/Los_Angeles,1.0,
42550,42550.0,21St Ave Sw & Sw 334Th St,21st Avenue Southwest and Southwest 334th Street,,47.3029976,-122.361015,24,,0.0,,America/Los_Angeles,1.0,
42560,42560.0,21St Ave Sw & Sw 336Th St,21st Avenue Southwest and Southwest 336th Street,,47.3001671,-122.361,24,,0.0,,America/Los_Angeles,1.0,
42570,42570.0,21St Ave Sw & Sw 339Th St,21st Avenue Southwest and Southwest 339th Street,,47.2972603,-122.361046,24,,0.0,,America/Los_Angeles,1.0,
42576,42576.0,Twin Lakes Park & Ride - Bay 2,Twin Lakes Park and Ride - Bay Two,,47.2944527,-122.359009,24,,0.0,,America/Los_Angeles,1.0,
42585,42585.0,Sw 356Th St & 21St Ave Sw,Southwest Three Hundred Fifty Sixth Street and 21st Avenue Southwest,,47.2826195,-122.36039,24,,0.0,,America/Los_Angeles,1.0,
4265,4265.0,Taylor Ave N & Prospect St,Taylor Avenue North and Prospect Street,,47.6291275,-122.346138,1,,0.0,,America/Los_Angeles,1.0,
42650,42650.0,Sw 340Th St & 31St Ave Sw,Southwest 340th Street and 31st Avenue Southwest,,47.2970428,-122.373505,24,,0.0,,America/Los_Angeles,1.0,
42660,42660.0,Sw 336Th Way & Sw 340Th Pl,Southwest 336th Way and Southwest 340th Place,,47.2973747,-122.370552,24,,0.0,,America/Los_Angeles,1.0,
42670,42670.0,Sw 336Th St & Sw 337Th St,Southwest 336th Street and Southwest 337th Street,,47.2993202,-122.368156,24,,0.0,,America/Los_Angeles,1.0,
42680,42680.0,Sw 336Th St & 26Th Pl Sw,Southwest 336th Street and 26th Place Southwest,,47.300354,-122.366684,24,,0.0,,America/Los_Angeles,1.0,
4280,4280.0,Taylor Ave N & Lee St,Taylor Avenue North and Lee Street,,47.6313553,-122.346184,1,,0.0,,America/Los_Angeles,1.0,
4290,4290.0,Taylor Ave N & Galer St,Taylor Avenue North and Galer Street,,47.6325073,-122.345863,1,,0.0,,America/Los_Angeles,1.0,
42961,42961.0,Kent Des Moines Station - Bay 5,Kent Des Moines Station Bay Five,,47.3898811,-122.295448,24,,0.0,,America/Los_Angeles,1.0,
430,430.0,3Rd Ave & Pine St,3rd Avenue and Pine Street,,47.6108971,-122.338966,21,,0.0,,America/Los_Angeles,1.0,
4300,4300.0,Taylor Ave N & 5Th Ave N,Taylor Avenue North and Fifth Avenue North,,47.6342125,-122.34626,1,,0.0,,America/Los_Angeles,1.0,
43020,43020.0,N 130Th St & Meridian Ave N,North 130th Street and Meridian Avenue North,,47.723278,-122.334511,1,,0.0,,America/Los_Angeles,1.0,
43030,43030.0,N 130Th St & Ashworth Ave N,North 130th Street and Ashworth Avenue North,,47.723278,-122.3405,1,,0.0,,America/Los_Angeles,1.0,
43050,43050.0,N 130Th St & Aurora Ave N,North 130th Street and Aurora Avenue North,,47.7233047,-122.344543,1,,0.0,,America/Los_Angeles,1.0,
