route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,peak_flag,fare_id,wheelchair_accessible,bikes_allowed
100169,48112,693953039,Carkeek Park,,0,7934839,11028002,0,101,1,1
100169,48112,693953079,Carkeek Park,,0,7934839,11028002,0,101,1,1
100169,48112,693953129,Carkeek Park,,0,7934834,11028002,0,101,1,1
100169,48112,693953189,Carkeek Park,,0,7934834,11028002,0,101,1,1
100169,48112,693953229,Carkeek Park,,0,7934833,11028002,0,101,1,1
100169,48112,693953409,Carkeek Park,,0,7934842,11028002,0,101,1,1
100169,48112,693953549,Carkeek Park,,0,7934842,11028002,0,101,1,1
100169,48112,693953569,Carkeek Park,,0,7934836,11028002,0,101,1,1
100169,48112,693953719,Carkeek Park,,0,7934832,11028002,0,101,1,1
100169,48112,693953729,Carkeek Park,,0,7934832,11028002,0,101,1,1
100169,48112,693953869,Carkeek Park,,0,7934837,11028002,0,101,1,1
100169,48112,693954039,Carkeek Park,,0,7934831,11028002,0,101,1,1
100169,48112,693954099,Carkeek Park,,0,7934831,11028002,0,101,1,1
100169,48112,693954159,Carkeek Park,,0,7934825,11028002,0,101,1,1
100169,48112,693954219,Carkeek Park,,0,7934825,11028002,0,101,1,1
100169,48112,693954329,Carkeek Park,,0,7934838,11028002,0,101,1,1
100169,48112,693954349,Carkeek Park,,0,7934838,11028002,0,101,1,1
100169,48112,693954399,Carkeek Park,,0,7934830,11028002,0,101,1,1
100169,48112,693954509,Carkeek Park,,0,7934830,11028002,0,101,1,1
100169,48112,693954529,Carkeek Park,,0,7934830,11028002,0,101,1,1
100169,48112,693954659,Carkeek Park,,0,7934829,11028002,0,101,1,1
100169,48112,693954669,Carkeek Park,,0,7934829,11028002,0,101,1,1
100169,48112,693954739,Carkeek Park,,0,7934841,11028002,0,101,1,1
100169,48112,693954799,Carkeek Park,,0,7934841,11028002,0,101,1,1
100169,48112,693954869,Carkeek Park,,0,7934828,11028002,0,101,1,1
100169,48112,693954939,Carkeek Park,,0,7934828,11028002,0,101,1,1
100169,48112,693954949,Carkeek Park,,0,7934828,11028002,0,101,1,1
100169,48112,693954999,Carkeek Park,,0,7934827,11028002,0,101,1,1
100169,48112,693955079,Carkeek Park,,0,7934827,11028002,0,101,1,1
100169,48112,693955209,Carkeek Park,,0,7934826,11028002,0,101,1,1
100169,48112,693955219,Carkeek Park,,0,7934826,11028002,0,101,1,1
100169,48112,721369559,Downtown Seattle,,1,7934831,20028004,0,101,1,1
100169,48112,721369689,Downtown Seattle,,1,7934835,20028004,0,101,1,1
100169,48112,721369819,Downtown Seattle,,1,7934839,20028004,0,101,1,1
100169,48112,721369939,Downtown Seattle,,1,7934834,20028004,0,101,1,1
100169,48112,721370059,Downtown Seattle,,1,7934833,20028004,0,101,1,1
100169,48112,721370189,Carkeek Park,,0,7934836,11028002,0,101,1,1
100169,48112,721370209,Carkeek Park,,0,7934840,11028002,0,101,1,1
100169,48112,721370239,Downtown Seattle,,1,7934836,20028004,0,101,1,1
100169,48112,721370259,Downtown Seattle,,1,7934838,20028004,0,101,1,1
100169,48112,721370349,Downtown Seattle,,1,7934836,20028004,0,101,1,1
100169,48112,721370539,Downtown Seattle,,1,7934832,20028004,0,101,1,1
100169,48112,721370569,Downtown Seattle,,1,7934832,20028004,0,101,1,1
100169,48112,721370589,Carkeek Park,,0,7934832,11028002,0,101,1,1
100169,48112,721370599,Carkeek Park,,0,7934832,11028002,0,101,1,1
100169,48112,721370679,Downtown Seattle,,1,7934842,20028004,0,101,1,1
100169,48112,721370709,Carkeek Park,,0,7934837,11028002,0,101,1,1
100169,48112,721370769,Downtown Seattle,,1,7934837,20028004,0,101,1,1
100169,48112,721370849,Downtown Seattle,,1,7934831,20028004,0,101,1,1
100169,48112,721370859,Downtown Seattle,,1,7934831,20028004,0,101,1,1
100169,48112,721370909,Downtown Seattle,,1,7934736,20028004,0,101,1,1
100169,48112,721370969,Downtown Seattle,,1,7934825,20028004,0,101,1,1
100169,48112,721370979,Downtown Seattle,,1,7934825,20028004,0,101,1,1
100169,48112,721371109,Carkeek Park,,0,7934838,11028002,0,101,1,1
100169,48112,721371129,Downtown Seattle,,1,7934838,20028004,0,101,1,1
100169,48112,721371199,Downtown Seattle,,1,7934830,20028004,0,101,1,1
100169,48112,721371209,Downtown Seattle,,1,7934830,20028004,0,101,1,1
100169,48112,721371219,Downtown Seattle,,1,7934830,20028004,0,101,1,1
100169,48112,721371279,Carkeek Park,,0,7934830,11028002,0,101,1,1
100169,48112,721371429,Downtown Seattle,,1,7934829,20028004,0,101,1,1
100169,48112,721371469,Downtown Seattle,,1,7934829,20028004,0,101,1,1
100169,48112,721371569,Downtown Seattle,,1,7934841,20028004,0,101,1,1
100169,48112,721371579,Downtown Seattle,,1,7934841,20028004,0,101,1,1
100169,48112,721371669,Downtown Seattle,,1,7934828,20028004,0,101,1,1
100169,48112,721371679,Downtown Seattle,,1,7934828,20028004,0,101,1,1
100169,48112,721371689,Downtown Seattle,,1,7934828,20028004,0,101,1,1
100169,48112,721371809,Downtown Seattle,,1,7934827,20028004,0,101,1,1
100169,48112,721371819,Downtown Seattle,,1,7934827,20028004,0,101,1,1
100169,48112,721371859,Carkeek Park,,0,7934827,11028002,0,101,1,1
100169,48112,721371949,Downtown Seattle,,1,7934826,20028004,0,101,1,1
100169,48112,721371959,Downtown Seattle,,1,7934826,20028004,0,101,1,1
100173,48112,675344319,Downtown Seattle,,1,7932834,10003020,0,101,1,1
100173,48112,675344349,Downtown Seattle,,1,7932832,10003020,0,101,1,1
100173,48112,675344359,Downtown Seattle,,1,7932833,10003020,0,101,1,1
100173,48112,675344369,Downtown Seattle,,1,7932832,10003020,0,101,1,1
100173,48112,675344399,Downtown Seattle,,1,7932833,10003020,0,101,1,1
100173,48112,675344409,Downtown Seattle,,1,7932833,10003020,0,101,1,1
100173,48112,675344419,Downtown Seattle,,1,7932832,10003020,0,101,1,1
100173,48112,675344429,Downtown Seattle,,1,7932834,10003020,0,101,1,1
100173,48112,675344439,Downtown Seattle,,1,7932834,10003020,0,101,1,1
100173,48112,675344449,Downtown Seattle,,1,7932833,10003020,0,101,1,1
100173,48112,675344459,Downtown Seattle,,1,7932832,10003020,0,101,1,1
100173,48112,675344469,Downtown Seattle,,1,7932832,10003020,0,101,1,1
100173,48112,675344479,Downtown Seattle,,1,7932834,10003020,0,101,1,1
100173,48112,675344489,Downtown Seattle,,1,7932832,10003020,0,101,1,1
100173,48112,675344499,Downtown Seattle,,1,7932835,10003020,0,101,1,1
100173,48112,675344509,Downtown Seattle,,1,7932833,10003020,0,101,1,1
100173,48112,675345779,Madrona and 34th Ave Via E Cherry St,,0,7932834,21003021,0,101,1,1
100173,48112,675345789,Madrona and 34th Ave Via E Cherry St,,0,7932833,21003021,0,101,1,1
100173,48112,675345799,Madrona and 34th Ave Via E Cherry St,,0,7932832,21003021,0,101,1,1
100173,48112,675345809,Madrona and 34th Ave Via E Cherry St,,0,7932834,21003021,0,101,1,1
100173,48112,675345819,Madrona and 34th Ave Via E Cherry St,,0,7932833,21003021,0,101,1,1
100173,48112,675345829,Madrona and 34th Ave Via E Cherry St,,0,7932832,21003021,0,101,1,1
100173,48112,675345839,Madrona and 34th Ave Via E Cherry St,,0,7932834,21003021,0,101,1,1
100173,48112,675345849,Madrona and 34th Ave Via E Cherry St,,0,7932833,21003021,0,101,1,1
100173,48112,675345859,Madrona and 34th Ave Via E Cherry St,,0,7932832,21003021,0,101,1,1
100173,48112,675345869,Madrona and 34th Ave Via E Cherry St,,0,7932834,21003021,0,101,1,1
100173,48112,675345879,Madrona and 34th Ave Via E Cherry St,,0,7932833,21003021,0,101,1,1
100173,48112,675345889,Madrona and 34th Ave Via E Cherry St,,0,7932832,21003021,0,101,1,1
100173,48112,675345899,Madrona and 34th Ave Via E Cherry St,,0,7932832,21003021,0,101,1,1
100173,48112,675345909,Madrona and 34th Ave Via E Cherry St,,0,7932835,21003021,0,101,1,1
100173,48112,675345919,Madrona and 34th Ave Via E Cherry St,,0,7932833,21003021,0,101,1,1
100173,48112,675345929,Madrona and 34th Ave Via E Cherry St,,0,7932832,21003021,0,101,1,1
100173,48112,689496289,Downtown Seattle,,0,7932835,21003027,0,101,1,1
100173,48112,761126089,Madrona and 34th Ave Downtown Seattle,,0,7932834,21003022,0,101,1,1
100173,48112,761126099,Summit Downtown Seattle,,1,7932834,10003023,0,101,1,1
100173,48112,761126109,Madrona and 34th Ave Downtown Seattle,,0,7932834,21003022,0,101,1,1
100173,48112,761126129,Summit Downtown Seattle,,1,7932834,10003023,0,101,1,1
100173,48112,761126139,Madrona and 34th Ave Downtown Seattle,,0,7932834,21003022,0,101,1,1
100173,48112,761126149,Madrona and 34th Ave Downtown Seattle,,0,7932834,21003022,0,101,1,1
100173,48112,761126179,Madrona and 34th Ave Downtown Seattle,,0,7932834,21003022,0,101,1,1
100173,48112,761126189,Summit Downtown Seattle,,1,7932834,10003023,0,101,1,1
100173,48112,761126209,Summit Downtown Seattle,,1,7932834,10003023,0,101,1,1
100173,48112,761126439,Madrona and 34th Ave Downtown Seattle,,0,7932833,21003022,0,101,1,1
100173,48112,761126449,Madrona and 34th Ave Downtown Seattle,,0,7932833,21003022,0,101,1,1
100173,48112,761126459,Summit Downtown Seattle,,1,7932833,10003023,0,101,1,1
100173,48112,761126469,Madrona and 34th Ave Downtown Seattle,,0,7932833,21003022,0,101,1,1
100173,48112,761126479,Madrona and 34th Ave Downtown Seattle,,0,7932833,21003022,0,101,1,1
100173,48112,761126489,Madrona and 34th Ave Downtown Seattle,,0,7932833,21003022,0,101,1,1
100173,48112,761126499,Summit Downtown Seattle,,1,7932833,10003023,0,101,1,1
100173,48112,761126509,Summit Downtown Seattle,,1,7932833,10003023,0,101,1,1
100173,48112,761126519,Summit Downtown Seattle,,1,7932833,10003023,0,101,1,1
100173,48112,761126529,Summit Downtown Seattle,,1,7932834,10003023,0,101,1,1
100173,48112,761126539,Madrona and 34th Ave Downtown Seattle,,0,7932835,21003022,0,101,1,1
100173,48112,761126549,Madrona and 34th Ave Downtown Seattle,,0,7932835,21003022,0,101,1,1
100173,48112,761126559,Madrona and 34th Ave Downtown Seattle,,0,7932835,21003022,0,101,1,1
100173,48112,761126569,Summit Downtown Seattle,,1,7932835,10003023,0,101,1,1
100173,48112,761126579,Summit Downtown Seattle,,1,7932835,10003023,0,101,1,1
100173,48112,761126589,Summit Downtown Seattle,,1,7932835,10003023,0,101,1,1
100173,48112,761126599,Madrona and 34th Ave Downtown Seattle,,0,7932835,21003022,0,101,1,1
100173,48112,761126609,Summit Downtown Seattle,,1,7932835,10003023,0,101,1,1
100173,48112,761126619,Summit Downtown Seattle,,1,7932835,10003023,0,101,1,1
100173,48112,761126769,Madrona and 34th Ave Downtown Seattle,,0,7932832,21003022,0,101,1,1
100173,48112,761126939,Summit Downtown Seattle,,1,7932832,10003023,0,101,1,1
100173,48112,761126949,Summit Downtown Seattle,,1,7932832,10003023,0,101,1,1
100173,48112,761126959,Summit Downtown Seattle,,1,7932832,10003023,0,101,1,1
100173,48112,761126969,Summit Downtown Seattle,,1,7932833,10003023,0,101,1,1
100173,48112,761126979,Madrona and 34th Ave Downtown Seattle,,0,7932832,21003022,0,101,1,1
100173,48112,761126989,Madrona and 34th Ave Downtown Seattle,,0,7932832,21003022,0,101,1,1
100173,48112,761126999,Madrona and 34th Ave Downtown Seattle,,0,7932832,21003022,0,101,1,1
100173,48112,761127009,Summit Downtown Seattle,,1,7932832,10003023,0,101,1,1
100173,48112,761127019,Madrona and 34th Ave Downtown Seattle,,0,7932832,21003022,0,101,1,1
100173,48112,761127029,Summit Downtown Seattle,,1,7932832,10003023,0,101,1,1
100173,48112,761127039,Madrona and 34th Ave Downtown Seattle,,0,7932832,21003022,0,101,1,1
100173,48112,761127049,Madrona and 34th Ave Downtown Seattle,,0,7932834,21003022,0,101,1,1
100173,48112,761127059,Summit Downtown Seattle,,1,7932835,10003023,0,101,1,1
100173,48112,761127069,Madrona and 34th Ave Downtown Seattle,,0,7932835,21003022,0,101,1,1
100173,48112,761127229,Summit Downtown Seattle,,1,7932834,10003023,0,101,1,1
100173,48112,761127239,Madrona and 34th Ave Downtown Seattle,,0,7932833,21003022,0,101,1,1
100173,48112,761127249,Summit Downtown Seattle,,1,7932832,10003023,0,101,1,1
100173,48112,761127259,Madrona and 34th Ave Downtown Seattle,,0,7932835,21003022,0,101,1,1
100173,48112,761127279,Summit Downtown Seattle,,1,7932833,10003023,0,101,1,1
100173,48112,761127349,Summit Downtown Seattle,,1,7932835,10003023,0,101,1,1
100177,48112,761388669,Aurora Village Transit Center I-5/Northgate Station,,0,7932022,11303006,0,101,1,1
100177,48112,761388679,Aurora Village Transit Center I-5/Northgate Station,,0,7932050,11303006,0,101,1,1
100177,48112,761388689,Aurora Village Transit Center I-5/Northgate Station,,0,7932021,11303006,0,101,1,1
100177,48112,761388699,Aurora Village Transit Center I-5/Northgate Station,,0,7932050,11303006,0,101,1,1
100177,48112,761388709,Aurora Village Transit Center I-5/Northgate Station,,0,7932021,11303006,0,101,1,1
100177,48112,761388719,First Hill I-5/Northgate Station,,1,7932017,20303003,0,101,1,1
100177,48112,761388729,First Hill I-5/Northgate Station,,1,7932016,20303003,0,101,1,1
100177,48112,761388739,First Hill I-5/Northgate Station,,1,7932000,20303003,0,101,1,1
100177,48112,761388749,First Hill I-5/Northgate Station,,1,7932017,20303003,0,101,1,1
100177,48112,761388759,First Hill I-5/Northgate Station,,1,7932000,20303003,0,101,1,1
100177,48112,761390749,Aurora Village Transit Center I-5/Northgate Station,,0,7932022,11303006,0,101,1,1
100177,48112,761394229,First Hill I-5/Northgate Station,,1,7932016,20303003,0,101,1,1
100184,48112,651764999,Seattle Childrens Hospital U-District Station,,1,7934700,40031005,0,101,1,1
100184,48112,651765059,Central Magnolia Fremont,,0,7934700,31031006,0,101,1,1
100184,48112,651765129,Central Magnolia Fremont,,0,7934789,31031006,0,101,1,1
100184,48112,651765139,Seattle Childrens Hospital U-District Station,,1,7934700,40031005,0,101,1,1
100184,48112,651765169,Central Magnolia Fremont,,0,7934701,31031006,0,101,1,1
100184,48112,651765179,Seattle Childrens Hospital U-District Station,,1,7934727,40031005,0,101,1,1
100184,48112,651765209,Central Magnolia Fremont,,0,7934727,31031006,0,101,1,1
100184,48112,651765249,Seattle Childrens Hospital U-District Station,,1,7934822,40031005,0,101,1,1
100184,48112,651765299,Seattle Childrens Hospital U-District Station,,1,7934735,40031005,0,101,1,1
100184,48112,651765329,Central Magnolia Fremont,,0,7934822,31031006,0,101,1,1
100184,48112,651765339,Central Magnolia Fremont,,0,7934723,31031006,0,101,1,1
100184,48112,651765349,Central Magnolia Fremont,,0,7934735,31031006,0,101,1,1
100184,48112,651765419,Seattle Childrens Hospital U-District Station,,1,7934702,40031005,0,101,1,1
100184,48112,651765429,Seattle Childrens Hospital U-District Station,,1,7934822,40031005,0,101,1,1
100184,48112,651765579,Central Magnolia Fremont,,0,7934822,31031006,0,101,1,1
100184,48112,651765609,Seattle Childrens Hospital U-District Station,,1,7934706,40031005,0,101,1,1
100184,48112,651765619,Seattle Childrens Hospital U-District Station,,1,7934822,40031005,0,101,1,1
100184,48112,651765799,Central Magnolia Fremont,,0,7934822,31031006,0,101,1,1
100184,48112,651765819,Seattle Childrens Hospital U-District Station,,1,7934822,40031005,0,101,1,1
100184,48112,651765979,Central Magnolia Fremont,,0,7934706,31031006,0,101,1,1
100184,48112,651766009,Seattle Childrens Hospital U-District Station,,1,7934703,40031005,0,101,1,1
100184,48112,651766019,Seattle Childrens Hospital U-District Station,,1,7934703,40031005,0,101,1,1
100184,48112,651766029,Seattle Childrens Hospital U-District Station,,1,7934703,40031005,0,101,1,1
100184,48112,651766039,Seattle Childrens Hospital U-District Station,,1,7934706,40031005,0,101,1,1
100184,48112,651766049,Seattle Childrens Hospital U-District Station,,1,7934703,40031005,0,101,1,1
100184,48112,651766089,Central Magnolia Fremont,,0,7934703,31031006,0,101,1,1
100184,48112,651766099,Central Magnolia Fremont,,0,7934703,31031006,0,101,1,1
100184,48112,651766109,Central Magnolia Fremont,,0,7934703,31031006,0,101,1,1
100184,48112,651766129,Central Magnolia Fremont,,0,7934703,31031006,0,101,1,1
100184,48112,651766139,Central Magnolia Fremont,,0,7934703,31031006,0,101,1,1
100184,48112,651766239,Central Magnolia Fremont,,0,7934702,31031006,0,101,1,1
100184,48112,651766249,Seattle Childrens Hospital U-District Station,,1,7934702,40031005,0,101,1,1
100184,48112,651766259,Seattle Childrens Hospital U-District Station,,1,7934702,40031005,0,101,1,1
100184,48112,651766269,Seattle Childrens Hospital U-District Station,,1,7934702,40031005,0,101,1,1
100184,48112,651766279,Seattle Childrens Hospital U-District Station,,1,7934789,40031005,0,101,1,1
100184,48112,651766289,Seattle Childrens Hospital U-District Station,,1,7934702,40031005,0,101,1,1
100184,48112,651766309,Central Magnolia Fremont,,0,7934702,31031006,0,101,1,1
100184,48112,651766329,Central Magnolia Fremont,,0,7934702,31031006,0,101,1,1
100184,48112,651766339,Central Magnolia Fremont,,0,7934702,31031006,0,101,1,1
100184,48112,651766349,Central Magnolia Fremont,,0,7934702,31031006,0,101,1,1
100184,48112,651766359,Seattle Childrens Hospital U-District Station,,1,7934703,40031005,0,101,1,1
100184,48112,651766549,Central Magnolia Fremont,,0,7934708,31031006,0,101,1,1
100184,48112,651766559,Central Magnolia Fremont,,0,7934705,31031006,0,101,1,1
100184,48112,651766599,Seattle Childrens Hospital U-District Station,,1,7934705,40031005,0,101,1,1
100184,48112,651766619,Central Magnolia Fremont,,0,7934706,31031006,0,101,1,1
100184,48112,651766659,Seattle Childrens Hospital U-District Station,,1,7934708,40031005,0,101,1,1
100184,48112,651766769,Central Magnolia Fremont,,0,7934703,31031006,0,101,1,1
100184,48112,651766779,Central Magnolia Fremont,,0,7934707,31031006,0,101,1,1
100184,48112,651766869,Seattle Childrens Hospital U-District Station,,1,7934707,40031005,0,101,1,1
100184,48112,651766879,Seattle Childrens Hospital U-District Station,,1,7934706,40031005,0,101,1,1
100184,48112,651766969,Seattle Childrens Hospital U-District Station,,1,7934700,40031005,0,101,1,1
100184,48112,651766979,Central Magnolia Fremont,,0,7934700,31031006,0,101,1,1
100184,48112,651766989,Seattle Childrens Hospital U-District Station,,1,7934700,40031005,0,101,1,1
100184,48112,651766999,Seattle Childrens Hospital U-District Station,,1,7934700,40031005,0,101,1,1
100184,48112,651767009,Seattle Childrens Hospital U-District Station,,1,7934700,40031005,0,101,1,1
100184,48112,651767029,Seattle Childrens Hospital U-District Station,,1,7934700,40031005,0,101,1,1
100184,48112,651767049,Central Magnolia Fremont,,0,7934700,31031006,0,101,1,1
100184,48112,651767059,Central Magnolia Fremont,,0,7934700,31031006,0,101,1,1
100184,48112,651767069,Central Magnolia Fremont,,0,7934700,31031006,0,101,1,1
100184,48112,651767079,Central Magnolia Fremont,,0,7934700,31031006,0,101,1,1
100184,48112,651767089,Central Magnolia Fremont,,0,7934700,31031006,0,101,1,1
100184,48112,651767239,Seattle Childrens Hospital U-District Station,,1,7934730,40031005,0,101,1,1
100184,48112,651767249,Central Magnolia Fremont,,0,7934730,31031006,0,101,1,1
100184,48112,651767329,Seattle Childrens Hospital U-District Station,,1,7934770,40031005,0,101,1,1
100184,48112,651767359,Central Magnolia Fremont,,0,7934770,31031006,0,101,1,1
100184,48112,651767369,Central Magnolia Fremont,,0,7934770,31031006,0,101,1,1
100184,48112,651767379,Seattle Childrens Hospital U-District Station,,1,7934770,40031005,0,101,1,1
100184,48112,651767539,Seattle Childrens Hospital U-District Station,,1,7934704,40031005,0,101,1,1
100184,48112,651767609,Central Magnolia Fremont,,0,7934704,31031006,0,101,1,1
100184,48112,651767679,Seattle Childrens Hospital U-District Station,,1,7934702,40031005,0,101,1,1
100184,48112,651767689,Seattle Childrens Hospital U-District Station,,1,7934726,40031005,0,101,1,1
100184,48112,651767739,Central Magnolia Fremont,,0,7934702,31031006,0,101,1,1
100184,48112,651767749,Central Magnolia Fremont,,0,7934726,31031006,0,101,1,1
100193,48112,651765049,Seattle Childrens Hospital U-District Station,,1,7934789,40032001,0,101,1,1
100193,48112,651765079,Seattle Childrens Hospital U-District Station,,1,7934701,40032001,0,101,1,1
100193,48112,651765089,Seattle Center Fremont,,0,7934701,31032002,0,101,1,1
100193,48112,651765119,Seattle Childrens Hospital U-District Station,,1,7934701,40032001,0,101,1,1
100193,48112,651765189,Seattle Center Fremont,,0,7934705,31032002,0,101,1,1
100193,48112,651765199,Seattle Center Fremont,,0,7934727,31032002,0,101,1,1
100193,48112,651765309,Seattle Childrens Hospital U-District Station,,1,7934705,40032001,0,101,1,1
100193,48112,651765319,Seattle Childrens Hospital U-District Station,,1,7934735,40032001,0,101,1,1
100193,48112,651765399,Seattle Center Fremont,,0,7934705,31032002,0,101,1,1
100193,48112,651765439,Seattle Childrens Hospital U-District Station,,1,7934702,40032001,0,101,1,1
100193,48112,651765449,Seattle Childrens Hospital U-District Station,,1,7934708,40032001,0,101,1,1
100193,48112,651765459,Seattle Childrens Hospital U-District Station,,1,7934705,40032001,0,101,1,1
100193,48112,651765469,Seattle Center Fremont,,0,7934735,31032002,0,101,1,1
100193,48112,651765479,Seattle Center Fremont,,0,7934708,31032002,0,101,1,1
100193,48112,651765489,Seattle Center Fremont,,0,7934702,31032002,0,101,1,1
100193,48112,651765559,Seattle Childrens Hospital U-District Station,,1,7934708,40032001,0,101,1,1
100193,48112,651765569,Seattle Center Fremont,,0,7934705,31032002,0,101,1,1
100193,48112,651765629,Seattle Childrens Hospital U-District Station,,1,7934706,40032001,0,101,1,1
100193,48112,651765639,Seattle Childrens Hospital U-District Station,,1,7934705,40032001,0,101,1,1
100193,48112,651765649,Seattle Childrens Hospital U-District Station,,1,7934706,40032001,0,101,1,1
100193,48112,651765659,Seattle Childrens Hospital U-District Station,,1,7934706,40032001,0,101,1,1
100193,48112,651765669,Seattle Center Fremont,,0,7934706,31032002,0,101,1,1
100193,48112,651765679,Seattle Center Fremont,,0,7934708,31032002,0,101,1,1
100193,48112,651765689,Seattle Center Fremont,,0,7934706,31032002,0,101,1,1
100193,48112,651765699,Seattle Center Fremont,,0,7934706,31032002,0,101,1,1
100193,48112,651765779,Seattle Childrens Hospital U-District Station,,1,7934708,40032001,0,101,1,1
100193,48112,651765789,Seattle Center Fremont,,0,7934706,31032002,0,101,1,1
100193,48112,651765829,Seattle Childrens Hospital U-District Station,,1,7934706,40032001,0,101,1,1
100193,48112,651765839,Seattle Childrens Hospital U-District Station,,1,7934723,40032001,0,101,1,1
100193,48112,651765849,Seattle Center Fremont,,0,7934705,31032002,0,101,1,1
100193,48112,651765859,Seattle Center Fremont,,0,7934723,31032002,0,101,1,1
100193,48112,651765869,Seattle Center Fremont,,0,7934708,31032002,0,101,1,1
100193,48112,651765879,Seattle Center Fremont,,0,7934708,31032002,0,101,1,1
100193,48112,651765969,Seattle Center Fremont,,0,7934822,31032002,0,101,1,1
100193,48112,651765989,Seattle Childrens Hospital U-District Station,,1,7934705,40032001,0,101,1,1
100193,48112,651765999,Seattle Childrens Hospital U-District Station,,1,7934708,40032001,0,101,1,1
100193,48112,651766059,Seattle Childrens Hospital U-District Station,,1,7934822,40032001,0,101,1,1
100193,48112,651766069,Seattle Childrens Hospital U-District Station,,1,7934703,40032001,0,101,1,1
100193,48112,651766079,Seattle Center Fremont,,0,7934708,31032002,0,101,1,1
100193,48112,651766119,Seattle Center Fremont,,0,7934705,31032002,0,101,1,1
100193,48112,651766299,Seattle Childrens Hospital U-District Station,,1,7934705,40032001,0,101,1,1
100193,48112,651766319,Seattle Center Fremont,,0,7934706,31032002,0,101,1,1
100193,48112,651766519,Seattle Childrens Hospital U-District Station,,1,7934706,40032001,0,101,1,1
100193,48112,651766529,Seattle Childrens Hospital U-District Station,,1,7934708,40032001,0,101,1,1
100193,48112,651766539,Seattle Center Fremont,,0,7934703,31032002,0,101,1,1
100193,48112,651766609,Seattle Childrens Hospital U-District Station,,1,7934703,40032001,0,101,1,1
100193,48112,651766649,Seattle Childrens Hospital U-District Station,,1,7934707,40032001,0,101,1,1
100193,48112,651766669,Seattle Childrens Hospital U-District Station,,1,7934707,40032001,0,101,1,1
100193,48112,651766679,Seattle Childrens Hospital U-District Station,,1,7934707,40032001,0,101,1,1
100193,48112,651766689,Seattle Childrens Hospital U-District Station,,1,7934707,40032001,0,101,1,1
100193,48112,651766699,Seattle Childrens Hospital U-District Station,,1,7934707,40032001,0,101,1,1
100193,48112,651766709,Seattle Childrens Hospital U-District Station,,1,7934707,40032001,0,101,1,1
100193,48112,651766719,Seattle Center Fremont,,0,7934707,31032002,0,101,1,1
100193,48112,651766729,Seattle Center Fremont,,0,7934707,31032002,0,101,1,1
100193,48112,651766739,Seattle Center Fremont,,0,7934707,31032002,0,101,1,1
100193,48112,651766749,Seattle Center Fremont,,0,7934707,31032002,0,101,1,1
100193,48112,651766759,Seattle Center Fremont,,0,7934707,31032002,0,101,1,1
100193,48112,651766889,Seattle Center Fremont,,0,7934708,31032002,0,101,1,1
100193,48112,651766899,Seattle Center Fremont,,0,7934705,31032002,0,101,1,1
100193,48112,651767019,Seattle Childrens Hospital U-District Station,,1,7934700,40032001,0,101,1,1
100193,48112,651767039,Seattle Center Fremont,,0,7934700,31032002,0,101,1,1
100193,48112,651767209,Seattle Childrens Hospital U-District Station,,1,7934708,40032001,0,101,1,1
100193,48112,651767219,Seattle Center Fremont,,0,7934770,31032002,0,101,1,1
100193,48112,651767299,Seattle Childrens Hospital U-District Station,,1,7934770,40032001,0,101,1,1
100193,48112,651767309,Seattle Center Fremont,,0,7934708,31032002,0,101,1,1
100193,48112,651767339,Seattle Childrens Hospital U-District Station,,1,7934770,40032001,0,101,1,1
100193,48112,651767349,Seattle Center Fremont,,0,7934770,31032002,0,101,1,1
100193,48112,651767459,Seattle Childrens Hospital U-District Station,,1,7934708,40032001,0,101,1,1
100193,48112,651767469,Seattle Center Fremont,,0,7934770,31032002,0,101,1,1
100193,48112,651767479,Seattle Center Fremont,,0,7934725,31032002,0,101,1,1
100193,48112,651767489,Seattle Childrens Hospital U-District Station,,1,7934725,40032001,0,101,1,1
100193,48112,651767549,Seattle Childrens Hospital U-District Station,,1,7934704,40032001,0,101,1,1
100193,48112,651767559,Seattle Childrens Hospital U-District Station,,1,7934704,40032001,0,101,1,1
100193,48112,651767569,Seattle Childrens Hospital U-District Station,,1,7934704,40032001,0,101,1,1
100193,48112,651767579,Seattle Center Fremont,,0,7934704,31032002,0,101,1,1
100193,48112,651767589,Seattle Center Fremont,,0,7934704,31032002,0,101,1,1
100193,48112,651767599,Seattle Center Fremont,,0,7934704,31032002,0,101,1,1
100193,48112,651767619,Seattle Center Fremont,,0,7934704,31032002,0,101,1,1
100193,48112,651767699,Seattle Childrens Hospital U-District Station,,1,7934702,40032001,0,101,1,1
100193,48112,651767709,Seattle Childrens Hospital U-District Station,,1,7934702,40032001,0,101,1,1
100193,48112,651767719,Seattle Center Fremont,,0,7934702,31032002,0,101,1,1
100193,48112,651767729,Seattle Center Fremont,,0,7934702,31032002,0,101,1,1
100193,48112,651767759,Seattle Childrens Hospital U-District Station,,1,7934702,40032001,0,101,1,1
100193,48112,651767819,Seattle Childrens Hospital U-District Station,,1,7934731,40032001,0,101,1,1
100193,48112,651767829,Seattle Center Fremont,,0,7934731,31032002,0,101,1,1
100193,48112,774662949,Seattle Center Fremont,,0,7934789,31032002,0,101,1,1
100194,48112,690491489,Downtown Seattle,,1,7934865,20033002,0,101,1,1
100194,48112,690491519,Downtown Seattle,,1,7934713,20033002,0,101,1,1
100194,48112,690491529,E Magnolia,,0,7934716,11033004,0,101,1,1
